	   0.0004375926	  -0.0004519334	  -0.0872308159
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0067514237	   0.0009442065	 -15.2748830004
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004329427	  -0.0004500592	  -0.0864528525
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0069595666	   0.0016292497	 -15.2858275156
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004331528	  -0.0004449713	  -0.0847138755
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0052054144	   0.0041117681	 -15.3079066191
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004396894	  -0.0004419909	  -0.0836830457
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0034284343	   0.0056379180	 -15.3228222109
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004536598	  -0.0004394301	  -0.0824981397
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0009831764	   0.0070553950	 -15.3455751742
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004710287	  -0.0004391434	  -0.0814521578
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0006684872	   0.0073721210	 -15.3730303632
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004904206	  -0.0004418850	  -0.0803772731
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0010900783	   0.0058530010	 -15.4099424991
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004952365	  -0.0004458669	  -0.0797615736
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0009601744	   0.0025818852	 -15.4378506673
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004803914	  -0.0004469952	  -0.0796240010
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0041649893	  -0.0001475600	 -15.4434675198
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004600492	  -0.0004435396	  -0.0797286644
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0061323899	  -0.0007574653	 -15.4361759035
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004412602	  -0.0004366445	  -0.0797318904
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0065999363	   0.0001763499	 -15.4285329083
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004224541	  -0.0004246575	  -0.0796233580
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0057198548	   0.0026825261	 -15.4237811719
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004119404	  -0.0004110820	  -0.0789518897
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0036018076	   0.0064007482	 -15.4321328468
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004175424	  -0.0004031031	  -0.0785067304
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0008241924	   0.0093047025	 -15.4489183735
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004385542	  -0.0004091959	  -0.0772698431
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0004921102	   0.0095556233	 -15.4708051828
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004612087	  -0.0004219982	  -0.0772008977
Ground state dipole moment (Debye):
